ds,y
2017-07-30,3423.125
2017-07-31,3151.625
2017-08-01,2885.583333333333
2017-08-02,2760.25
2017-08-03,2784.208333333333
2017-08-04,2892.708333333333
2017-08-05,3067.0416666666665
2017-08-06,3036.708333333333
2017-08-07,2806.7916666666665
2017-08-08,2686.75
2017-08-09,2716.2916666666665
2017-08-10,2796.875
2017-08-11,2950.708333333333
2017-08-12,3161.875
2017-08-13,3269.833333333333
2017-08-14,3145.791666666666
2017-08-15,3008.541666666666
2017-08-16,3013.6666666666665
2017-08-17,3053.2916666666665
2017-08-18,3182.2916666666665
2017-08-19,3381.0
2017-08-20,3384.0
2017-08-21,3145.2916666666665
2017-08-22,2985.208333333333
2017-08-23,2977.5416666666665
2017-08-24,2997.4999999999995
2017-08-25,3111.2916666666665
2017-08-26,3304.9999999999995
2017-08-27,3301.0416666666665
2017-08-28,3084.333333333333
2017-08-29,2852.708333333333
2017-08-30,2754.0416666666665
2017-08-31,2803.5416666666665
2017-09-01,2939.5416666666665
2017-09-02,3146.6666666666665
2017-09-03,3153.333333333333
2017-09-04,2931.583333333333
2017-09-05,2795.6666666666665
2017-09-06,2774.125
2017-09-07,2766.208333333333
2017-09-08,2848.208333333333
2017-09-09,3019.9166666666665
2017-09-10,3108.8333333333335
2017-09-11,2974.083333333333
2017-09-12,2806.7916666666665
2017-09-13,2744.6666666666665
2017-09-14,2684.833333333333
2017-09-15,2710.6666666666665
2017-09-16,2768.4166666666665
2017-09-17,2656.9166666666665
2017-09-18,2538.583333333333
2017-09-20,2541.5416666666665
2017-09-21,2547.708333333333
2017-09-22,2561.7916666666665
2017-09-23,2657.75
2017-09-24,2750.75
2017-09-25,2659.666666666666
2017-09-26,2553.5416666666665
2017-09-27,2564.25
2017-09-28,2606.5416666666665
2017-09-29,2735.625
2017-09-30,2927.875
2017-10-01,2922.6666666666665
2017-10-02,2710.25
2017-10-03,2494.458333333333
2017-10-04,2398.291666666666
2017-10-05,2414.9166666666665
2017-10-06,2515.9166666666665
2017-10-07,2695.833333333333
2017-10-08,2707.958333333333
2017-10-09,2538.75
2017-10-10,2488.125
2017-10-11,2554.916666666666
2017-10-12,2590.333333333333
2017-10-13,2690.2916666666665
2017-10-14,2891.1666666666665
2017-10-15,3102.791666666667
2017-10-16,3086.375
2017-10-17,2957.375
2017-10-18,2931.7916666666665
2017-10-19,2913.7916666666665
2017-10-20,2987.583333333333
2017-10-21,3136.5416666666665
2017-10-22,3070.458333333333
2017-10-23,2793.9583333333335
2017-10-24,2647.208333333333
2017-10-25,2621.75
2017-10-26,2587.083333333333
2017-10-27,2546.5
2017-10-28,2596.833333333333
2017-10-29,2579.5416666666665
2017-10-30,2392.7916666666665
2017-10-31,2288.7499999999995
2017-11-01,2273.0
2017-11-02,2265.458333333333
2017-11-03,2332.6666666666665
2017-11-04,2475.0
2017-11-05,2466.208333333333
2017-11-06,2297.9166666666665
2017-11-07,2200.4166666666665
2017-11-08,2180.958333333333
2017-11-09,2174.5
2017-11-10,2234.958333333333
2017-11-11,2364.333333333333
2017-11-12,2352.9166666666665
2017-11-13,2185.125
2017-11-14,2094.625
2017-11-15,2079.625
2017-11-16,2075.208333333333
2017-11-17,2142.5416666666665
2017-11-18,2267.4166666666665
2017-11-19,2255.7916666666665
2017-11-20,2194.2916666666665
2017-11-21,2214.0416666666665
2017-11-22,2229.1666666666665
2017-11-23,2256.9166666666665
2017-11-24,2350.9166666666665
2017-11-26,2437.708333333333
2017-11-27,2363.5416666666665
2017-11-28,2188.5416666666665
2017-11-29,2091.208333333333
2017-11-30,2099.2916666666665
2017-12-01,2118.4166666666665
2017-12-02,2190.4166666666665
2017-12-03,2168.9166666666665
2017-12-04,1997.0416666666665
2017-12-05,1909.5416666666665
2017-12-06,1903.25
2017-12-07,1892.125
2017-12-08,1941.4583333333333
2017-12-09,2065.2916666666665
2017-12-10,2152.0416666666665
2017-12-11,2089.625
2017-12-12,1986.0
2017-12-13,1960.583333333333
2017-12-14,1968.833333333333
