ds,y
2015-11-03,286.41666666666663
2015-11-04,275.79166666666663
2015-11-05,253.58333333333331
2015-11-07,253.58333333333331
2015-11-08,259.625
2015-11-09,256.2916666666667
2015-11-10,251.79166666666669
2015-11-11,241.5
2015-11-12,239.95833333333331
2015-11-13,267.625
2015-11-14,293.7083333333333
2015-11-15,290.83333333333326
2015-11-16,267.4583333333333
2015-11-17,250.91666666666663
2015-11-18,247.70833333333331
2015-11-19,243.33333333333331
2015-11-20,254.49999999999997
2015-11-21,256.5
2015-11-22,239.25
2015-11-23,219.0
2015-11-24,193.04166666666663
2015-11-25,157.375
2015-11-26,140.58333333333331
2015-11-27,153.08333333333331
2015-11-28,172.33333333333334
2015-11-29,184.33333333333334
2015-11-30,178.79166666666666
2015-12-01,162.75
2015-12-02,148.75
2015-12-03,139.375
2015-12-04,134.20833333333331
2015-12-05,135.79166666666666
2015-12-06,132.33333333333331
2015-12-07,120.45833333333333
2015-12-08,105.20833333333334
2015-12-09,96.625
2015-12-10,85.08333333333333
2015-12-11,74.75
2015-12-12,79.16666666666666
2015-12-13,81.5
2015-12-14,71.70833333333333
2015-12-15,61.791666666666664
2015-12-16,59.74999999999999
2015-12-17,59.75
2015-12-18,60.249999999999986
2015-12-19,60.45833333333333
2015-12-20,58.833333333333336
2015-12-21,50.29166666666667
2015-12-22,40.5
2015-12-23,35.125
2015-12-24,30.666666666666664
2015-12-25,29.666666666666664
2015-12-26,32.58333333333333
2015-12-27,34.916666666666664
2015-12-28,33.041666666666664
2015-12-29,35.041666666666664
2015-12-30,42.75
2015-12-31,52.16666666666666
2016-01-01,59.74999999999999
2016-01-02,68.20833333333333
2016-01-03,79.54166666666666
2016-01-04,83.0
2016-01-05,80.0
2016-01-06,80.66666666666666
2016-01-07,81.75
2016-01-08,83.125
2016-01-09,89.25
2016-01-10,87.5
2016-01-11,78.20833333333333
2016-01-12,72.375
2016-01-13,71.5
2016-01-14,71.91666666666666
2016-01-15,68.95833333333331
2016-01-16,68.33333333333333
2016-01-17,69.54166666666666
2016-01-18,65.58333333333333
2016-01-19,63.33333333333333
2016-01-20,69.29166666666666
2016-01-21,75.66666666666666
2016-01-22,83.49999999999999
2016-01-23,94.91666666666666
2016-01-24,96.0
2016-01-25,89.66666666666666
2016-01-26,84.0
2016-01-27,85.29166666666666
2016-01-28,90.875
2016-01-29,92.58333333333333
2016-01-30,95.45833333333333
2016-01-31,95.99999999999999
2016-02-01,85.625
2016-02-02,74.29166666666666
2016-02-03,73.20833333333333
2016-02-04,72.25
2016-02-05,71.75
2016-02-06,74.41666666666666
2016-02-07,72.29166666666666
2016-02-08,62.83333333333333
2016-02-09,53.666666666666664
2016-02-10,54.25
2016-02-11,61.20833333333333
2016-02-12,67.58333333333333
2016-02-13,75.58333333333333
2016-02-14,79.54166666666666
2016-02-15,70.25
2016-02-16,61.25
2016-02-17,59.37499999999999
2016-02-18,60.41666666666666
2016-02-19,69.875
2016-02-20,79.54166666666666
2016-02-21,81.0
2016-02-22,76.75
2016-02-23,70.66666666666666
2016-02-24,68.83333333333333
2016-02-25,68.04166666666666
2016-02-26,68.75
2016-02-27,73.45833333333333
2016-02-28,76.5
2016-02-29,75.41666666666666
2016-03-01,78.25
2016-03-02,80.0
2016-03-03,81.24999999999999
2016-03-04,90.58333333333333
2016-03-05,98.87499999999999
2016-03-06,97.625
2016-03-07,91.625
2016-03-08,86.20833333333333
2016-03-09,82.25
2016-03-10,80.08333333333333
2016-03-11,77.625
2016-03-12,77.66666666666666
2016-03-13,72.33333333333333
2016-03-14,60.458333333333336
2016-03-15,51.708333333333336
2016-03-16,50.541666666666664
2016-03-17,59.291666666666664
2016-03-18,70.08333333333333
2016-03-19,73.33333333333333
2016-03-20,71.95833333333331
2016-03-21,69.625
2016-03-22,67.95833333333333
2016-03-23,86.375
2016-03-24,112.33333333333333
2016-03-25,129.95833333333331
2016-03-26,149.41666666666666
2016-03-27,161.33333333333331
2016-03-28,160.12499999999997
2016-03-29,156.54166666666663
2016-03-30,170.04166666666666
2016-03-31,197.29166666666666
2016-04-01,221.45833333333331
2016-04-02,238.99999999999997
2016-04-03,252.33333333333331
2016-04-04,241.91666666666666
2016-04-05,220.79166666666663
2016-04-06,218.125
2016-04-07,234.0
2016-04-08,247.29166666666666
2016-04-09,258.9583333333333
2016-04-10,264.16666666666663
2016-04-11,242.58333333333331
2016-04-12,229.125
2016-04-13,235.08333333333331
2016-04-14,244.08333333333331
2016-04-15,250.75
2016-04-16,263.4583333333333
2016-04-17,272.8333333333333
2016-04-18,260.0
2016-04-19,226.54166666666663
2016-04-20,209.04166666666666
2016-04-21,212.20833333333331
2016-04-22,217.66666666666669
2016-04-23,240.58333333333331
2016-04-24,246.41666666666666
2016-04-25,226.20833333333331
2016-04-26,228.79166666666666
2016-04-27,241.37499999999997
2016-04-28,249.12499999999997
2016-04-29,266.66666666666663
2016-04-30,309.125
2016-05-01,348.83333333333326
2016-05-02,349.04166666666663
2016-05-03,331.66666666666663
2016-05-04,322.8333333333333
2016-05-05,307.75
2016-05-06,291.91666666666663
2016-05-07,290.5833333333333
2016-05-08,267.16666666666663
2016-05-09,234.99999999999997
2016-05-10,211.95833333333331
2016-05-11,205.29166666666663
2016-05-12,194.49999999999997
2016-05-13,185.08333333333331
2016-05-14,202.08333333333331
2016-05-15,205.75
2016-05-16,190.58333333333331
2016-05-17,177.66666666666663
2016-05-18,179.04166666666666
2016-05-19,201.625
2016-05-20,240.79166666666663
2016-05-21,293.9583333333333
2016-05-22,325.125
2016-05-23,308.375
2016-05-24,327.04166666666663
2016-05-25,434.62499999999994
2016-05-26,584.125
2016-05-27,702.8333333333333
2016-05-28,787.375
2016-05-29,835.5416666666666
2016-05-30,834.4583333333333
2016-05-31,855.5
2016-06-01,916.125
2016-06-02,967.2083333333333
2016-06-03,1025.0416666666665
2016-06-04,1082.0833333333333
2016-06-05,1050.25
2016-06-06,911.3333333333333
2016-06-07,790.1666666666665
2016-06-08,744.1666666666665
2016-06-09,733.5
2016-06-10,763.1666666666666
2016-06-11,812.1666666666666
2016-06-12,787.2916666666666
2016-06-13,684.1666666666666
2016-06-14,614.375
2016-06-15,572.0
2016-06-16,551.875
2016-06-17,581.7916666666666
2016-06-18,629.5
2016-06-19,602.375
2016-06-20,524.125
2016-06-21,476.33333333333326
2016-06-22,482.62499999999994
2016-06-23,531.625
2016-06-24,558.25
2016-06-25,567.5
2016-06-26,536.3333333333333
2016-06-27,483.875
2016-06-28,471.2083333333333
2016-06-29,500.3333333333333
2016-06-30,546.125
2016-07-01,586.5
2016-07-02,608.7083333333333
2016-07-03,600.6666666666667
2016-07-04,531.0416666666666
2016-07-05,442.79166666666663
2016-07-06,434.0
2016-07-07,465.375
2016-07-08,477.75
2016-07-09,492.5833333333333
2016-07-10,471.83333333333326
2016-07-11,391.91666666666663
2016-07-12,306.83333333333337
2016-07-13,259.4583333333333
2016-07-14,274.29166666666663
2016-07-15,308.41666666666663
2016-07-16,330.625
2016-07-17,327.875
2016-07-18,285.41666666666663
2016-07-19,260.3333333333333
2016-07-20,278.5833333333333
2016-07-21,301.5
2016-07-22,325.9583333333333
2016-07-23,349.91666666666663
2016-07-24,351.5416666666667
2016-07-25,337.25
2016-07-26,299.79166666666663
2016-07-27,273.5
2016-07-28,287.16666666666663
2016-07-29,326.375
2016-07-30,373.5
2016-07-31,384.66666666666663
2016-08-01,360.79166666666663
2016-08-02,386.625
2016-08-03,451.75
2016-08-04,510.95833333333326
2016-08-05,578.5
2016-08-06,629.3333333333333
2016-08-07,654.8333333333333
2016-08-08,638.5416666666666
2016-08-09,620.7083333333333
2016-08-10,617.875
2016-08-11,611.0
2016-08-12,607.8333333333333
2016-08-13,601.9166666666667
2016-08-14,541.875
2016-08-15,444.95833333333326
2016-08-16,370.125
2016-08-17,311.5
2016-08-18,275.16666666666663
2016-08-19,255.25
2016-08-20,249.25
2016-08-21,219.20833333333331
2016-08-22,169.45833333333331
2016-08-23,132.29166666666666
2016-08-24,123.58333333333331
2016-08-25,136.20833333333331
2016-08-26,142.5
2016-08-27,143.625
2016-08-28,138.29166666666666
2016-08-29,120.70833333333331
2016-08-30,99.91666666666666
2016-08-31,101.16666666666666
2016-09-01,125.95833333333333
2016-09-02,148.83333333333331
2016-09-03,156.54166666666669
2016-09-04,156.0
2016-09-05,142.45833333333331
2016-09-06,128.25
2016-09-07,124.08333333333333
2016-09-08,126.08333333333333
2016-09-09,130.99999999999997
2016-09-10,139.12499999999997
2016-09-11,149.58333333333331
2016-09-12,144.79166666666666
2016-09-13,125.70833333333334
2016-09-14,110.29166666666666
2016-09-15,110.875
2016-09-16,114.20833333333331
2016-09-17,117.95833333333331
2016-09-18,120.04166666666666
2016-09-19,115.20833333333331
2016-09-20,111.25
2016-09-21,111.16666666666666
2016-09-22,115.95833333333333
2016-09-23,125.95833333333333
2016-09-24,138.75
2016-09-25,138.16666666666666
2016-09-26,132.91666666666666
2016-09-27,131.04166666666666
2016-09-28,136.75
2016-09-29,140.91666666666666
2016-09-30,138.20833333333331
2016-10-01,139.29166666666666
2016-10-02,135.45833333333334
2016-10-03,126.66666666666666
2016-10-04,110.95833333333334
2016-10-05,90.58333333333333
2016-10-06,76.91666666666666
2016-10-07,81.33333333333331
2016-10-08,90.54166666666666
2016-10-09,88.41666666666666
